molecule_chembl_id,canonical_smiles,standard_value,pIC50,NumAromaticRings,LogP,MolecularWeight,NumHDonors,NumHAcceptors
CHEMBL490507,COc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1OC,460.0,6.337242168318426,3,4.566800000000004,375.4680000000001,0,4
CHEMBL1980572,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c3c(c2)OCO3)cc(OC)c1OC,460.0,6.337242168318426,2,3.5249000000000024,430.45300000000026,0,8
CHEMBL61986,CCCCCCCNc1c2c(nc3cc(OC)ccc13)CCCC2,460.0,6.337242168318426,2,5.504500000000005,326.4840000000002,1,3
CHEMBL2441671,COc1cc2c(cc1OC)C[N+](C)(CCCCCc1cccc(OC)[n+]1C)CC2.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,460.0,6.337242168318426,2,3.5554000000000023,698.7010000000005,0,9
CHEMBL5090504,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(F)c4)CC3)cc2oc1=O,460.0,6.337242168318426,3,4.839940000000005,395.47400000000016,0,4
CHEMBL418712,CN(C)Cc1ccc(CSCCCCCCCCCSCc2ccc(CN(C)C)o2)o1,460.0,6.337242168318426,2,6.893100000000008,466.75700000000023,0,6
CHEMBL538071,CN(C)C(=O)Oc1cccc2c1C(N)CC2.Cl,460.0,6.337242168318426,1,2.1148000000000002,256.73299999999995,1,3
CHEMBL612100,CN1CC[C@@]2(C)c3cc(OC(=O)NCc4ccccc4)ccc3N(C)C12,460.26,6.336996766870358,2,3.3443000000000023,351.45000000000005,1,4
CHEMBL5399188,C#CCN(CC#C)C(=O)Oc1cccc2c(CN(C)CCC3CCCCCC3)c[nH]c12,464.1,6.33338843158097,2,5.0274000000000045,419.5690000000003,1,3
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,467.0,6.330683119433888,2,2.695800000000001,198.26899999999992,1,2
CHEMBL61930,Nc1c2c(nc3cc(Cl)c(Cl)cc13)CCCC2,467.74,6.329995488683631,2,4.002600000000001,267.159,1,2
CHEMBL61986,CCCCCCCNc1c2c(nc3cc(OC)ccc13)CCCC2,467.74,6.329995488683631,2,5.504500000000005,326.4840000000002,1,3
CHEMBL321808,CN(C)Cc1ccc(CSCCNc2nnccc2[N+](=O)[O-])o1,470.0,6.327902142064283,2,2.3847000000000005,337.4050000000001,1,8
CHEMBL4469066,COc1ccc2nc3c(c(NCCCCCNC(=S)NC45CC6CC(CC(C6)C4)C5)c2c1)CCCC3,470.0,6.327902142064283,2,6.137300000000006,506.76000000000045,3,4
CHEMBL4175175,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCCCC3)ccc12,470.0,6.327902142064283,2,3.984220000000003,363.5040000000002,0,5
CHEMBL1202874,Cl.Cl.c1ccc(CN2CCC(CCSc3ccc(-c4ccccc4)nn3)CC2)cc1,470.0,6.327902142064283,3,6.381600000000006,462.4900000000001,0,4
CHEMBL418714,CN(C)Cc1ccc(CSCCCCCCCCSCc2ccc(CN(C)C)o2)o1,470.0,6.327902142064283,2,6.503000000000008,452.7300000000002,0,6
CHEMBL61930,Nc1c2c(nc3cc(Cl)c(Cl)cc13)CCCC2,470.0,6.327902142064283,2,4.002600000000001,267.159,1,2
CHEMBL61930,Nc1c2c(nc3cc(Cl)c(Cl)cc13)CCCC2,470.0,6.327902142064283,2,4.002600000000001,267.159,1,2
CHEMBL2441684,COc1c(F)c[n+](CCCCCOc2ccc3c(C)cc(=O)oc3c2)cc1F.O=S(=O)([O-])C(F)(F)F,470.0,6.327902142064283,3,3.9764200000000036,539.4750000000003,0,7
CHEMBL5085674,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(C(F)(F)F)c4)CC3)cc2oc1=O,470.0,6.327902142064283,3,5.719640000000005,445.48100000000017,0,4
CHEMBL319451,Nc1c2c(nc3ccccc13)C(O)CCC2,476.0,6.3223930472795065,2,2.1867,214.26799999999994,2,3
CHEMBL4863431,Cc1ccc(S(=O)(=O)SCc2ccc(Cl)cc2)cc1,478.2,6.320390428220244,2,4.270520000000004,312.843,0,3
CHEMBL61930,Nc1c2c(nc3cc(Cl)c(Cl)cc13)CCCC2,478.63,6.32000008377078,2,4.002600000000001,267.159,1,2
CHEMBL4578377,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO[N+](=O)[O-])c4)CC3)cc2oc1=O,480.0,6.318758762624412,3,4.678040000000005,496.5600000000004,0,8
CHEMBL156763,CC1CCN(CC2Cc3ccccc3C2=O)CC1,480.0,6.318758762624412,1,2.773500000000001,243.34999999999997,0,2
CHEMBL5207906,Cc1cccc2sc(NC(=O)CCN3CCN(CCN(C)C)CC3)nc12,480.0,6.318758762624412,2,2.1125199999999995,375.5420000000002,1,6
CHEMBL2441684,COc1c(F)c[n+](CCCCCOc2ccc3c(C)cc(=O)oc3c2)cc1F.O=S(=O)([O-])C(F)(F)F,480.0,6.318758762624412,3,3.9764200000000036,539.4750000000003,0,7
CHEMBL4455690,Cc1ccc2oc(-c3ccc(OCCCCCCN4CCCCCC4)cc3)cc(=O)c2c1,480.0,6.318758762624412,3,6.583620000000007,433.59200000000027,0,4
CHEMBL4787855,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccccc4Cl)CC3)cc1)C2.[Cl-],480.0,6.318758762624412,3,2.6504000000000003,539.5030000000003,0,4
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,480.0,6.318758762624412,2,2.695800000000001,198.26899999999992,1,2
CHEMBL5072382,Cc1c(C)c2ccc(OCC3CCCN(CCCC(F)F)C3)cc2oc1=O,480.0,6.318758762624412,2,4.545940000000004,379.447,0,4
CHEMBL4847987,CCOC(=O)/C(=N\Nc1ccccc1C(=O)OCC)C(=O)C(F)(F)F,481.0,6.317854923626168,1,2.3257000000000003,360.28800000000007,1,7
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,484.0,6.315154638355588,2,2.695800000000001,198.26899999999992,1,2
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,484.0,6.315154638355588,2,2.695800000000001,198.26899999999992,1,2
CHEMBL377283,CCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1O2,486.0,6.313363730737707,1,2.1914,263.29299999999995,1,4
CHEMBL4875944,COc1ccc(CSS(=O)(=O)c2ccc(C)cc2)cc1,488.2,6.31140222491883,2,3.625720000000003,308.424,0,4
CHEMBL4746898,O=C(N/N=C/c1ccc(Br)cc1)N1CCN(c2ccccn2)CC1,489.0,6.31069114087638,2,2.7098000000000004,388.2690000000001,1,4
CHEMBL2409142,C=C[C@@H]1[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,489.0,6.31069114087638,1,1.8534,242.32199999999997,2,2
CHEMBL3905695,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1,490.0,6.309803919971486,2,4.126900000000004,378.5160000000001,1,3
CHEMBL4209755,COc1ccc(Cn2cc(C(=O)NCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1,491.0,6.308918507877031,5,6.107500000000006,560.6980000000003,2,6
CHEMBL3582228,c1cncc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)c1,493.0,6.30715308072277,5,5.826000000000004,419.5320000000003,1,4
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,493.17,6.307003349819062,1,1.7739,275.352,1,4
CHEMBL3582224,c1ncc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)s1,496.0,6.304518323509803,5,5.887500000000004,425.56100000000026,1,5
CHEMBL3415561,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1ccccc1,496.0,6.304518323509803,2,4.413000000000004,364.489,1,3
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,500.0,6.301029995663981,1,1.8503,287.35900000000004,1,4
CHEMBL1677,Cl.Nc1c2c(nc3ccccc13)CCCC2,500.0,6.301029995663981,2,3.1176000000000013,234.72999999999996,1,2
CHEMBL1213295,O=C(CCCN1C(=O)c2ccccc2C1=O)N1CCCCCC1,500.0,6.301029995663981,1,2.4654000000000007,314.3850000000002,0,3
CHEMBL13308,CN(C)Cc1ccc(CSCCSCc2ccc(CN(C)C)o2)o1,500.0,6.301029995663981,2,4.162400000000003,368.5680000000001,0,6
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,500.0,6.301029995663981,2,2.695800000000001,198.26899999999992,1,2
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,500.0,6.301029995663981,2,2.695800000000001,198.26899999999992,1,2
CHEMBL85404,COc1ccc2c3c1OC1C[C@@H](O)C=C[C@@]31CC[N+](C)(C)C2,500.0,6.301029995663981,1,1.9949000000000001,302.39400000000006,1,3
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,500.0,6.301029995663981,2,2.695800000000001,198.26899999999992,1,2
CHEMBL3586593,Cc1cc2ccc(OCc3ccc(CN(C)Cc4ccccc4)cc3)cc2oc1=O.Cl,500.0,6.301029995663981,4,5.734220000000005,435.9510000000001,0,4
CHEMBL1080813,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cccs1,500.0,6.301029995663981,2,5.168700000000005,541.7580000000003,2,6
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,500.0,6.301029995663981,1,1.8503,287.35900000000004,1,4
CHEMBL165726,Clc1ccc2c(c1)CN1CCCCCC1=N2,500.0,6.301029995663981,1,3.7596000000000025,234.7299999999999,0,2
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,500.0,6.301029995663981,1,1.7739,275.352,1,4
CHEMBL1669485,[Br-].[Br-].c1ccc2c[n+](CCCCCCC[n+]3ccc4ccccc4c3)ccc2c1,500.0,6.301029995663981,4,-0.773299999999995,516.3210000000004,0,0
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,500.0,6.301029995663981,1,1.8503,287.35900000000004,1,4
CHEMBL337714,CSc1nc(-c2ccc(C(F)(F)F)cc2)nn1C(=O)N(C)C,500.0,6.301029995663981,2,3.2155000000000022,330.33500000000004,0,5
CHEMBL512475,Clc1ccc2c(NCCCNCC34CC5CC(CC(C5)C3)C4)ccnc2c1,500.0,6.301029995663981,2,5.496200000000004,383.96700000000016,2,3
CHEMBL4059766,CCOC(=O)[C@@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,500.0,6.301029995663981,2,3.5468,479.62100000000015,2,5
CHEMBL1242180,CN(C)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)cc1.[I-],500.0,6.301029995663981,3,0.9046999999999992,416.306,0,1
CHEMBL75013,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2,500.0,6.301029995663981,2,5.309900000000005,376.5440000000002,1,3
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,500.0,6.301029995663981,1,1.8503,287.35900000000004,1,4
CHEMBL3577510,COc1ccccc1CN(C)CCCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1,500.0,6.301029995663981,4,5.785400000000006,533.6210000000003,0,8
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,500.0,6.301029995663981,2,2.695800000000001,198.26899999999992,1,2
CHEMBL1128,CC[N+](C)(C)c1cccc(O)c1.[Cl-],500.0,6.301029995663981,1,-1.0169999999999997,201.69699999999997,1,1
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,500.0,6.301029995663981,2,2.695800000000001,198.26899999999992,1,2
CHEMBL315385,C[N+]1(Cc2ccccc2)CCC(CCC(=O)c2ccc3c(c2)NCCCC3)CC1,500.0,6.301029995663981,2,5.454500000000005,391.5790000000002,1,2
CHEMBL4560673,Cc1ccc(-c2nc(NCC3CCN(Cc4ccccc4C)CC3)sc2-c2ccc(C)cc2)cc1,500.0,6.301029995663981,4,7.726460000000008,481.70900000000023,1,4
CHEMBL2441671,COc1cc2c(cc1OC)C[N+](C)(CCCCCc1cccc(OC)[n+]1C)CC2.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,500.0,6.301029995663981,2,3.5554000000000023,698.7010000000005,0,9
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,501.0,6.300162274132754,2,2.695800000000001,198.26899999999992,1,2
CHEMBL1161718,C=C1c2cc(Cl)ccc2N=C2CCCCCN12,501.19,6.299997602857746,1,4.230300000000003,246.74099999999993,0,2
CHEMBL3972317,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(F)(F)CC3,504.0,6.297569463554475,2,4.090500000000001,444.4380000000002,2,7
CHEMBL5185134,CCN(CC)Cc1ccc(C=C2Cc3cc(OC)ccc3C2=O)cc1,505.0,6.296708621881338,2,4.3594000000000035,335.44700000000006,0,3
CHEMBL1084882,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1C2,506.0,6.295849483160201,2,5.833700000000006,420.59700000000026,1,3
CHEMBL4545701,c1ccc(COc2ccc(CCOCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2OCc2ccccc2)cc1,506.0,6.295849483160201,5,9.113100000000001,600.8030000000003,1,5
CHEMBL288549,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1C2,506.0,6.295849483160201,2,5.833700000000006,420.59700000000026,1,3
CHEMBL3582206,CC(C)(c1ccc(-c2cnc3[nH]c4cnc(C#N)cc4c3c2)cc1)N1CCCCC1,507.0,6.2949920406666635,4,5.370780000000005,395.5100000000003,1,4
CHEMBL1784957,C[C@@H](Cc1ccccc1)NC(=O)Oc1cccc([C@H](C)N(C)C)c1.Cl,508.0,6.294136287716081,2,4.450600000000005,362.901,1,3
CHEMBL4870877,O=C(CC1CCN(Cc2ccccc2)CC1)Nc1n[nH]c2cc(-c3cccnc3)ccc12,509.0,6.293282217663241,4,4.865700000000004,425.5360000000002,2,4
CHEMBL5180014,O=C(COc1ccc([N+](=O)[O-])cc1)NCC1CCN(Cc2ccccc2)CC1,509.0,6.293282217663241,2,3.0020000000000016,383.44800000000015,1,5
CHEMBL2238005,CC1CCc2nc3nc(-c4ccccc4)cc(C(F)(F)F)c3c(N)c2C1,510.0,6.292429823902063,3,5.022600000000002,357.37900000000013,1,3
CHEMBL556147,CNC1CCc2cccc(OC(=O)N(C)C)c21.Cl,510.0,6.292429823902063,1,2.375500000000001,270.75999999999993,1,3
CHEMBL5272491,COc1ccc2c(c1)c(CC(=O)N/N=C1\c3cc(OC)c(OC)cc3CC1CC1CCN(Cc3ccccc3)CC1)c(C)n2C(=O)c1ccc(Cl)cc1,510.0,6.292429823902063,5,7.855020000000009,733.3090000000001,1,8
CHEMBL4855045,Cc1ccc2c(c1)c1cnccc1n2CCC(=O)N1c2ccccc2Sc2ccccc21,510.0,6.292429823902063,5,6.717520000000003,435.5520000000001,0,4
CHEMBL598824,CCN(CC)CCCCCCCOc1ccc2c(c1)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2,510.0,6.292429823902063,3,7.81210000000001,538.7760000000002,0,4
CHEMBL4069184,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(O)c(CN(C)C)c1)O2,510.0,6.292429823902063,2,3.087200000000001,355.3900000000001,1,6
CHEMBL513063,COc1ccc(-c2csc(NC(=O)CCN3CCCC3)n2)cc1,510.0,6.292429823902063,2,3.243100000000002,331.4410000000001,1,5
CHEMBL3597068,COC(=O)C1=C(Nc2ccccc2)C[C@@H](c2ccc3c(c2)OCO3)N(c2ccccc2)[C@@H]1c1ccc2c(c1)OCO2,510.5,6.292004253577071,4,6.375900000000005,548.5950000000003,1,8
CHEMBL237870,CN[C@@H](C)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(=CC[C@@H]5N=C(C(C)C)OC[C@]54C)C[C@H]3C(=O)C[C@]12C,517.0,6.286509456906058,0,4.782700000000004,470.6980000000003,2,5
CHEMBL1995010,Cc1ccc(S(=O)(=O)SCc2ccccc2)cc1,517.4,6.286173575619475,2,3.6171200000000026,278.398,0,3
CHEMBL4859041,O=C(CC1CCN(Cc2ccc(F)cc2)CC1)Nc1n[nH]c2cc(-c3cccnc3)ccc12,518.0,6.285670240254767,4,5.004800000000004,443.5260000000002,2,4
CHEMBL32543,CCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CCC)C1C2,518.0,6.285670240254767,1,4.479300000000004,344.4990000000002,1,3
CHEMBL2237994,Nc1cc(-c2ccc(Cl)cc2)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,520.0,6.2839966563652006,4,6.218200000000003,399.80300000000005,1,3
CHEMBL190528,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2cc(OC)c(OC)c(OC)c2)C3=O)c1,520.0,6.2839966563652006,3,6.508100000000008,618.7270000000002,1,9
CHEMBL313809,COc1cc2cc(C(=O)C=C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],520.0,6.2839966563652006,3,2.472200000000001,502.47400000000016,0,4
CHEMBL3407591,C#CCN(C)Cc1ccc(OC(=O)N(C)C)c2ncccc12,520.0,6.2839966563652006,2,2.3602000000000007,297.358,0,4
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,520.0,6.2839966563652006,2,2.695800000000001,198.26899999999992,1,2
CHEMBL4476621,O=C(NNC(=S)Nc1ccc(Cl)c(Cl)c1)c1ccccc1O,520.0,6.2839966563652006,2,3.3304000000000005,356.2340000000001,4,3
CHEMBL106348,CN(C)CCNc1cc(NCCSCc2ccc(CN(C)C)o2)c([N+](=O)[O-])cc1[N+](=O)[O-],520.0,6.2839966563652006,2,3.4764000000000026,466.56400000000025,2,10
CHEMBL4554666,Fc1ccc(CN2CCC(CNc3nc(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)s3)CC2)c(Cl)c1,520.0,6.2839966563652006,4,8.9005,560.9530000000002,1,4
CHEMBL188325,COc1cc2cc(C(=O)C3=CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,520.0,6.2839966563652006,3,5.078100000000006,408.5430000000002,0,4
CHEMBL5218447,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NC2CCCC2)c1,521.0,6.283162276700476,3,4.724900000000004,450.53500000000025,1,6
CHEMBL319451,Nc1c2c(nc3ccccc13)C(O)CCC2,521.0,6.283162276700476,2,2.1867,214.26799999999994,2,3
CHEMBL5184869,Cc1ccc2nc3c(c(N4CCN(c5c6c(nc7ccc(C)cc57)CCCC6)CC4)c2c1)CCCC3,521.0,6.283162276700476,4,6.4840400000000065,476.6680000000005,0,4
CHEMBL3402712,CN(CCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F.Cl,525.0,6.279840696594043,2,4.145800000000005,390.88600000000014,0,3
CHEMBL3343928,CC1c2[nH]c3ccccc3c2C[C@@H](C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)N1C(=O)OC(C)(C)C,526.0,6.279014255846261,4,7.606400000000008,609.8150000000003,3,5
CHEMBL3818689,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1OC,526.0,6.279014255846261,2,4.135500000000004,408.54200000000014,1,4
CHEMBL4205651,O=C(CNCc1ccccc1F)Nc1ccc2nc3n(c(=O)c2c1)CCC3,528.0,6.277366077466188,3,2.2100999999999997,366.39600000000024,2,5
CHEMBL5426763,CN(CCC1CCCCCC1)Cc1c[nH]c2c(OC(=O)N3CCCCC3)cccc12,529.1,6.276462238467943,2,5.944900000000007,411.59000000000026,1,3
CHEMBL2440134,COc1c(F)c[n+](CCCCOc2ccc3c(C)cc(=O)oc3c2)cc1F.O=S(=O)([O-])C(F)(F)F,530.0,6.275724130399211,3,3.5863200000000024,525.4480000000002,0,7
CHEMBL4173258,C#CCN(C)Cc1cc2cc(OCCCN3CCCCC3)ccc2n1C,530.0,6.275724130399211,2,3.4981000000000027,353.5100000000001,0,4
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,530.0,6.275724130399211,1,1.8503,287.35900000000004,1,4
CHEMBL4173258,C#CCN(C)Cc1cc2cc(OCCCN3CCCCC3)ccc2n1C,530.0,6.275724130399211,2,3.4981000000000027,353.5100000000001,0,4
CHEMBL3628184,COc1ccc2[nH]cc(CCNC(=O)CCc3cc[n+](Cc4ccccc4F)cc3)c2c1.[Br-],530.0,6.275724130399211,4,0.946900000000001,512.423,2,2
CHEMBL1080631,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,530.0,6.275724130399211,2,5.107200000000004,535.7290000000004,2,5
CHEMBL4173258,C#CCN(C)Cc1cc2cc(OCCCN3CCCCC3)ccc2n1C,530.0,6.275724130399211,2,3.4981000000000027,353.5100000000001,0,4
CHEMBL3957605,COc1cccc2c1C=[N+](c1ccc(C)cc1)CC2.[Br-],530.0,6.275724130399211,2,0.32681999999999967,332.241,0,1
CHEMBL4173258,C#CCN(C)Cc1cc2cc(OCCCN3CCCCC3)ccc2n1C,530.0,6.275724130399211,2,3.4981000000000027,353.5100000000001,0,4
CHEMBL555773,CCCCCCN(C)C(=O)Oc1ccc2c(c1)C(N)CC2.Cl,530.0,6.275724130399211,1,4.065300000000003,326.8680000000001,1,3
CHEMBL5396394,CN(CCC1CCCCCC1)Cc1c[nH]c2c(OC(=O)N(C)Cc3ccccc3)cccc12,531.2,6.274741933640039,3,6.591000000000007,447.62300000000016,1,3
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,534.0,6.272458742971444,2,2.695800000000001,198.26899999999992,1,2
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,534.0,6.272458742971444,2,2.695800000000001,198.26899999999992,1,2
CHEMBL3323046,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1CCCc1ccccc1-2,534.56,6.272003541705944,3,4.2645000000000035,403.5260000000002,0,5
CHEMBL4527729,COc1cc(CN2CCC(CCC(=O)c3cc(Cl)c(N)cc3OC)CC2)ccc1O,535.0,6.2716462179787715,2,4.520100000000005,432.94800000000026,2,6
CHEMBL3410952,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCNc1c3c(nc4ccccc14)CCCC3)O2,535.0,6.2716462179787715,3,5.836660000000005,501.6710000000004,3,5
CHEMBL5186753,c1ccc2c(c1)CCCN1Cc3cc(OCCCN4CCCCC4)ccc3N=C21,535.0,6.2716462179787715,2,4.781500000000005,389.5430000000002,0,4
CHEMBL3323046,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1CCCc1ccccc1-2,535.0,6.2716462179787715,3,4.2645000000000035,403.5260000000002,0,5
CHEMBL3343708,CCN(CC)c1ccc(/C=C2\Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1,536.4,6.270511230820439,2,5.228500000000006,448.60700000000037,0,5
CHEMBL3402717,CN(CCCCCN1C(=O)c2ccccc2C1=O)Cc1cccc(Cl)c1.Cl,537.0,6.270025714300444,2,4.660100000000005,407.34100000000007,0,3
CHEMBL2234534,CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1[C@H]2c1ccc(F)cc1)CCCC3,537.03,6.270001452716577,2,4.882300000000003,391.4900000000002,2,4
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,538.0,6.269217724333611,1,1.7739,275.352,1,4
CHEMBL5282788,O=C1CC2Cc3ccsc3C2=NN1CCCCN1CCN(Cc2ccccc2)CC1,538.0,6.269217724333611,2,3.4548000000000023,422.5980000000002,0,5
CHEMBL3910033,CCOC(=O)C1=C(C(F)(F)F)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(C)(C)CC3,540.0,6.267606240177032,2,5.023800000000004,490.4820000000003,2,7
CHEMBL470867,COc1ccc2c(=O)oc3c(OC)cc(CCN(C)C)c4c(=O)oc1c2c34,540.0,6.267606240177032,4,2.611700000000001,369.37300000000016,0,7
CHEMBL155322,CC1CCCCN1Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,540.0,6.267606240177032,1,1.90756,368.4850000000001,2,7
CHEMBL358026,C#CCNC(C)Cc1cccc(OC(=O)N(C)C)c1,540.0,6.267606240177032,1,1.9008,260.337,1,3
CHEMBL4776999,CCCC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1.[Br-],540.0,6.267606240177032,2,1.596900000000001,515.4920000000002,0,4
CHEMBL4794208,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccccc4Br)CC3)cc1)C2.[Br-],540.0,6.267606240177032,3,2.759500000000001,628.4050000000002,0,4
CHEMBL87980,C=CC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1.[Br-],540.0,6.267606240177032,3,1.2114999999999998,448.38200000000006,0,4
CHEMBL4797677,CCCCC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1.[Br-],540.0,6.267606240177032,2,1.9870000000000008,529.5190000000002,0,4
CHEMBL3093799,[Br-].[Br-].c1cc[n+](CCCCCCC[n+]2cccc3ccccc32)cc1,540.0,6.267606240177032,3,-1.926499999999993,466.26100000000025,0,0
CHEMBL5270248,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCC1CCN(Cc3ccccc3F)CC1)O2,540.0,6.267606240177032,2,4.958760000000004,468.6130000000003,2,4
CHEMBL4850585,COc1ccc2c(c1)c1cnccc1n2CCC(=O)N1c2ccccc2Sc2ccccc21,540.0,6.267606240177032,5,6.4177000000000035,451.5510000000001,0,5
CHEMBL5285678,CC(C)n1c2ccccc2c2cc[n+](-c3ccccc3)cc21,540.0,6.267606240177032,4,4.6521000000000035,287.386,0,1
CHEMBL4589250,Oc1ccc(CCOCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1O,542.0,6.266000713461613,3,5.366300000000005,420.5530000000002,3,5
CHEMBL3415566,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1ccccc1F,545.0,6.2636034977233574,2,4.552100000000004,382.479,1,3
CHEMBL5272095,O=C1/C(=C/c2ccc(OCCN3CCCC3)cc2)Oc2ccccc21,545.0,6.2636034977233574,2,3.7774000000000028,335.403,0,4
CHEMBL3752555,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCC2)c1cc2ccccc2o1,545.0,6.2636034977233574,4,5.872000000000005,427.5480000000003,2,4
CHEMBL1085011,CCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CCC)C1C2,546.0,6.262807357295263,1,4.479300000000004,344.4990000000002,1,3
CHEMBL32543,CCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CCC)C1C2,546.0,6.262807357295263,1,4.479300000000004,344.4990000000002,1,3
CHEMBL62084,Nc1c2c(nc3ccc(Cl)cc13)CCCC2,549.54,6.260000690598032,2,3.3492000000000015,232.7139999999999,1,2
